字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
正品,正品,1.0,原装正品,0.99987,0.000130301,0.99971,2
包装,正品,0.89,原装正品,0.99987,0.000130301,0.99971,2
效果,效果,1.0,预防感冒及治疗感冒效果杠杠的,0.995784,0.00421599,0.990631,2
效果,见效,0.871,两包就见效,0.750821,0.249179,0.446269,2
正品,正品,1.0,阿里上的药物应该是正品吧,0.76306,0.23694,0.473468,2
包装,正品,0.89,阿里上的药物应该是正品吧,0.76306,0.23694,0.473468,2
效果,效果,1.0,季节交替有点感冒用了效果很好,0.988526,0.0114743,0.974501,2
正品,送货,0.875,送货速度很快,0.985152,0.0148482,0.967004,2
发货,送货,1.0,送货速度很快,0.985152,0.0148482,0.967004,2
效果,速度,0.722,送货速度很快,0.985152,0.0148482,0.967004,2
质量,速度,0.888,送货速度很快,0.985152,0.0148482,0.967004,2
正品,正好,0.852,正好几天后就感冒了,0.420371,0.579629,0.0658422,0
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,包装,0.89,包装的很好,0.996592,0.00340753,0.992428,2
包装,包装,1.0,包装的很好,0.996592,0.00340753,0.992428,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
包装,外面,0.863,比外面药店买划算,0.994244,0.00575591,0.987209,2
包装,外面,0.863,但是和外面药店卖的是一模一样的,0.577834,0.422166,0.0618535,2
包装,外面,0.863,比外面药店买划算,0.994244,0.00575591,0.987209,2
包装,外面,0.863,但是和外面药店卖的是一模一样的,0.577834,0.422166,0.0618535,2
发货,发货,1.0,发货非常的快,0.995035,0.00496491,0.988967,2
发货,送达,0.886,比预送达快了一天,0.98825,0.0117495,0.97389,2
质量,质量,1.0,质量没得说,0.999823,0.000177203,0.999606,2
价格,价格,1.0,而且价格优惠,0.998953,0.00104686,0.997674,2
物流,物流,1.0,物流是真快,0.924974,0.0750263,0.833275,2
正品,正品,1.0,在阿里药房买药很多次了药是正品用了几天就好了,0.956066,0.0439339,0.902369,2
包装,正品,0.89,在阿里药房买药很多次了药是正品用了几天就好了,0.956066,0.0439338,0.902369,2
正品,包装,0.89,包装的不错,0.961867,0.0381332,0.91526,2
包装,包装,1.0,包装的不错,0.961867,0.0381332,0.91526,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,优惠券,0.879,用了优惠券买的,0.977537,0.0224628,0.950083,2
价格,价格,1.0,很划算的价格,0.999517,0.00048295,0.998927,2
质量,质量,1.0,质量和包装都没话说,0.997993,0.00200669,0.995541,2
正品,包装,0.89,质量和包装都没话说,0.997993,0.00200669,0.995541,2
包装,包装,1.0,质量和包装都没话说,0.997993,0.00200669,0.995541,2
价格,优惠价,0.707,优惠价,0.967094,0.0329055,0.926877,2
发货,发货,1.0,发货迅速,0.873656,0.126344,0.719236,2
价格,价格,1.0,价格合适,0.999686,0.000314479,0.999301,2
正品,药品,0.879,药品满意,0.990795,0.00920513,0.979544,2
包装,药品,0.878,药品满意,0.990795,0.00920513,0.979544,2
发货,到货,1.0,到货了,0.206397,0.793603,0.541339,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品满意很不错,0.999694,0.000305973,0.99932,2
包装,正品,0.89,正品满意很不错,0.999694,0.000305973,0.99932,2
效果,服用,0.87,挺适合感冒人群服用,0.99375,0.00625011,0.986111,2
服务,服用,0.854,挺适合感冒人群服用,0.99375,0.00625011,0.986111,2
效果,药效,0.888,药效蛮好,0.99828,0.00171997,0.996178,2
发货,下单,1.0,昨天晚上下单,0.702605,0.297395,0.339122,2
味道,天气,0.871,天气变冷了,0.616594,0.383406,0.147986,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
味道,口感,1.0,口感比从药店买的甜,0.918098,0.0819021,0.817995,2
味道,甜,0.899,口感比从药店买的甜,0.918098,0.0819021,0.817995,2
物流,物流,1.0,物流神速,0.943288,0.056712,0.873973,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,效果也很好,0.999924,7.56243e-05,0.999832,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,效果也很好,0.999924,7.56244e-05,0.999832,2
效果,管用,0.874,很管用,0.99968,0.000319724,0.999289,2
发货,发,0.871,发的是空运特别快,0.994156,0.00584422,0.987013,2
物流,空运,0.884,发的是空运特别快,0.994156,0.00584422,0.987013,2
物流,物流,1.0,给物流点个赞,0.997465,0.00253465,0.994367,2
正品,优惠券,0.879,用优惠券买的合算,0.991881,0.00811918,0.981957,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
物流,配送,1.0,圆通是真牛比把我快递挂了十多天正在配送,0.723881,0.276119,0.386403,2
发货,送来,0.871,又不给你送来,0.000425091,0.999575,0.999055,0
服务,客服,0.878,天猫客服也是牛比全是机器人,0.812457,0.187543,0.583237,2
正品,包装,0.89,包装严实物流很快,0.991935,0.00806479,0.982078,2
包装,包装,1.0,包装严实物流很快,0.991935,0.00806479,0.982078,2
物流,物流,1.0,包装严实物流很快,0.991935,0.00806479,0.982078,2
价格,价格,1.0,价格实惠配送也快,0.999582,0.000418466,0.99907,2
物流,配送,1.0,价格实惠配送也快,0.999582,0.000418466,0.99907,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,速度,0.722,速度挺快的,0.99981,0.00019042,0.999577,2
质量,速度,0.888,速度挺快的,0.99981,0.00019042,0.999577,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
效果,天冷,0.856,天冷了,0.728834,0.271166,0.397408,2
价格,价买,0.855,促销活动价买的,0.961281,0.0387192,0.913957,2
价格,性价比,0.724,性价比不错,0.999882,0.00011803,0.999738,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
价格,价格,1.0,价格也便宜,0.991583,0.00841656,0.981296,2
发货,发货,1.0,还不错发货很快,0.985217,0.0147833,0.967148,2
正品,优惠券,0.879,领了优惠券很实惠,0.999616,0.000384215,0.999146,2
味道,味道,1.0,甚至可以说还是熟悉的味道,0.990082,0.00991815,0.97796,2
质量,质量,1.0,质量可靠,0.999738,0.000262044,0.999418,2
发货,囤货,0.888,囤货的,0.867872,0.132128,0.706382,2
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
正品,正品,1.0,正品值得信赖,0.999827,0.000173067,0.999615,2
包装,正品,0.89,正品值得信赖,0.999827,0.000173067,0.999615,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
价格,单价,0.897,单价也是很便宜,0.972351,0.0276485,0.938559,2
正品,正品,1.0,感冒药是正品的快到感冒高,0.838497,0.161503,0.641105,2
包装,正品,0.89,感冒药是正品的快到感冒高,0.838497,0.161503,0.641105,2
发货,发起,0.852,发起了先备点货,0.404066,0.595934,0.102075,0
效果,先备,0.857,发起了先备点货,0.404066,0.595934,0.102075,0
正品,点货,0.867,发起了先备点货,0.404066,0.595934,0.102075,0
发货,点货,0.863,发起了先备点货,0.404066,0.595934,0.102075,0
质量,质量,1.0,质量有保证,0.999554,0.000445789,0.999009,2
发货,收到,0.874,感冒药收到了,0.163737,0.836263,0.636139,0
正品,正品,1.0,一看就是正品,0.99483,0.00516961,0.988512,2
包装,正品,0.89,一看就是正品,0.99483,0.00516961,0.988512,2
味道,天气,0.871,天气冷了容易感冒,0.746863,0.253137,0.437473,2
发货,发货,1.0,发货特别快,0.982275,0.0177251,0.960611,2
质量,回购,0.856,有需要还会回购的,0.99847,0.00152953,0.996601,2
效果,管用,0.874,感冒吃这个很管用,0.985912,0.0140884,0.968692,2
包装,每盒,0.881,每盒都有编码,0.991813,0.00818748,0.981806,2
效果,效果,1.0,挺好的效果也不错,0.99981,0.000190498,0.999577,2
正品,温差,0.858,昼夜温差大,0.215206,0.784794,0.521764,0
包装,备盒,0.861,备盒感冒药总是好的,0.989511,0.0104889,0.976691,2
物流,送,0.852,看到有送的店铺红包,0.924619,0.0753809,0.832487,2
发货,送,0.871,看到有送的店铺红包,0.924619,0.0753809,0.832487,2
效果,几盒,0.857,就囤了几盒感冒药,0.63005,0.36995,0.177888,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
效果,药效,0.888,然后药效挺好的,0.999024,0.00097573,0.997832,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格,1.0,价格合适,0.999686,0.00031448,0.999301,2
正品,包装,0.89,包装很好用了卷很便宜,0.994991,0.00500855,0.98887,2
包装,包装,1.0,包装很好用了卷很便宜,0.994991,0.00500855,0.98887,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,包装,0.89,包装完好无损,0.986762,0.0132379,0.970582,2
包装,包装,1.0,包装完好无损,0.986762,0.0132379,0.970582,2
正品,正品,1.0,正品很满意,0.999874,0.000125506,0.999721,2
包装,正品,0.89,正品很满意,0.999874,0.000125506,0.999721,2
正品,正,0.852,正品牌不错啊,0.997114,0.00288623,0.993586,2
品牌,品牌,1.0,正品牌不错啊,0.997114,0.00288623,0.993586,2
价格,价格,1.0,价格能接受,0.713313,0.286687,0.362918,2
发货,接受,0.86,价格能接受,0.713313,0.286687,0.362919,2
发货,付款,0.894,从付款到收货,0.0386283,0.961372,0.914159,0
发货,收货,1.0,从付款到收货,0.0386283,0.961372,0.914159,0
发货,收到,0.874,收到的货少了货,0.00320111,0.996799,0.992887,0
正品,货,0.884,从付款到收货,0.0386283,0.961372,0.914159,0
正品,货,0.884,收到的货少了货,0.00320111,0.996799,0.992887,0
发货,货,0.891,从付款到收货,0.0386283,0.961372,0.914159,0
发货,货,0.891,收到的货少了货,0.00320111,0.996799,0.992887,0
服务,客服,0.878,联系客服,0.351943,0.648057,0.217904,0
服务,客服,0.878,要么客服就推卸责任,0.000142764,0.999857,0.999683,0
服务,客服,0.878,联系客服,0.351943,0.648057,0.217904,0
服务,客服,0.878,要么客服就推卸责任,0.000142764,0.999857,0.999683,0
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,下单,1.0,晚上下单,0.707925,0.292075,0.350945,2
发货,收到,0.874,第二天就收到货了,0.2925,0.7075,0.350001,0
正品,货,0.884,发货快,0.882109,0.117891,0.73802,2
正品,货,0.884,第二天就收到货了,0.2925,0.7075,0.350001,0
发货,货,0.891,发货快,0.882109,0.117891,0.738021,2
发货,货,0.891,第二天就收到货了,0.2925,0.7075,0.350001,0
效果,效果,1.0,不错不错效果很好,0.999589,0.000411123,0.999086,2
正品,正品,1.0,正品无疑,0.999555,0.000445049,0.999011,2
包装,正品,0.89,正品无疑,0.999555,0.00044505,0.999011,2
正品,送货,0.875,而且送货速度很快,0.992984,0.00701629,0.984408,2
发货,送货,1.0,而且送货速度很快,0.992984,0.00701628,0.984408,2
效果,速度,0.722,而且送货速度很快,0.992984,0.00701629,0.984408,2
质量,速度,0.888,而且送货速度很快,0.992984,0.00701629,0.984408,2
效果,常备,0.854,999感冒灵家中常备,0.972275,0.0277249,0.938389,2
效果,效果,1.0,效果挺不错的,0.999548,0.000451903,0.998996,2
正品,正好,0.852,正好卡券包突然出现店铺无门槛9,0.223029,0.776971,0.50438,0
正品,单品,0.879,还单品包邮,0.440865,0.559135,0.0203008,0
包装,单品,0.882,还单品包邮,0.440865,0.559135,0.0203008,0
包装,包邮,0.877,还单品包邮,0.440865,0.559135,0.0203004,0
发货,包邮,0.886,还单品包邮,0.440865,0.559135,0.0203007,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
效果,常备,0.854,家里常备点,0.948979,0.0510213,0.886619,2
正品,正品,1.0,应该是正品吧,0.942424,0.0575762,0.872053,2
包装,正品,0.89,应该是正品吧,0.942424,0.0575762,0.872053,2
质量,质量,1.0,好苦东西质量非常好,0.999718,0.000282378,0.999372,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969937,0
物流,送,0.852,阿里送了个红包买的,0.944178,0.0558219,0.875951,2
发货,送,0.871,阿里送了个红包买的,0.944178,0.0558219,0.875951,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.95475,2
质量,质量,1.0,质量也很好,0.99987,0.000130457,0.99971,2
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
发货,下单,1.0,领券下单才4,0.0334533,0.966547,0.925659,0
包装,成岁,0.852,如能刷社保就成岁了,0.0329238,0.967076,0.926836,0
发货,取,0.869,取就得再晚一天,0.119446,0.880554,0.734564,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,挺好的正品,0.999494,0.000505515,0.998877,2
包装,正品,0.89,挺好的正品,0.999494,0.000505515,0.998877,2
效果,管用,0.874,管用,0.983751,0.0162495,0.96389,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品无疑,0.999555,0.000445049,0.999011,2
包装,正品,0.89,正品无疑,0.999555,0.000445049,0.999011,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,优惠券,0.879,有个优惠券就买了一盒,0.991145,0.00885489,0.980322,2
包装,包邮,0.877,因为一盒也包邮,0.986039,0.0139614,0.968975,2
发货,包邮,0.886,因为一盒也包邮,0.986039,0.0139614,0.968975,2
正品,吃完,0.865,999已经吃完了,0.985208,0.0147924,0.967128,2
价格,评价,0.858,感冒好了才来评价的嘿嘿,0.923312,0.0766885,0.829581,2
发货,发给,0.873,开箱视频也发给客服了,0.0318268,0.968173,0.929274,0
服务,客服,0.878,开箱视频也发给客服了,0.0318268,0.968173,0.929274,0
服务,客服,0.878,客服一直推脱,0.00551433,0.994486,0.987746,0
服务,客服,0.878,开箱视频也发给客服了,0.0318268,0.968173,0.929274,0
服务,客服,0.878,客服一直推脱,0.00551432,0.994486,0.987746,0
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
正品,包装,0.89,包装仔细,0.960362,0.0396379,0.911916,2
包装,包装,1.0,包装仔细,0.960362,0.0396379,0.911916,2
物流,配送,1.0,配送速度很快,0.993909,0.00609134,0.986464,2
效果,速度,0.722,配送速度很快,0.993909,0.00609133,0.986464,2
质量,速度,0.888,配送速度很快,0.993909,0.00609134,0.986464,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,下单,1.0,晚上下单,0.707925,0.292075,0.350945,2
正品,正规,0.871,是正规药品,0.918831,0.0811692,0.819624,2
正品,药品,0.879,是正规药品,0.918831,0.0811692,0.819624,2
包装,药品,0.878,是正规药品,0.918831,0.0811693,0.819624,2
服务,咨询,0.88,咨询物流信息状态,0.578006,0.421994,0.0622365,2
物流,物流,1.0,咨询物流信息状态,0.578006,0.421994,0.0622365,2
物流,物流,1.0,叫对方帮忙催下物流信息,0.0253196,0.97468,0.943734,0
服务,客服,0.878,客服服务态度极差,0.00029951,0.9997,0.999334,0
服务,客服,0.878,遇上这种态度极差的客服下次不会光顾了,1.42722e-05,0.999986,0.999968,0
质量,服务态度,0.877,客服服务态度极差,0.00029951,0.9997,0.999334,0
服务,服务态度,0.881,客服服务态度极差,0.00029951,0.9997,0.999334,0
物流,物流,1.0,咨询物流信息状态,0.578006,0.421994,0.062236,2
物流,物流,1.0,叫对方帮忙催下物流信息,0.0253196,0.97468,0.943734,0
服务,客服,0.878,客服服务态度极差,0.00029951,0.9997,0.999334,0
服务,客服,0.878,遇上这种态度极差的客服下次不会光顾了,1.42722e-05,0.999986,0.999968,0
服务,客服,0.878,ym客服服务很好,0.989585,0.0104153,0.976855,2
服务,服务,1.0,ym客服服务很好,0.989585,0.0104153,0.976855,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
效果,效果,1.0,减肥药效果好,0.996357,0.00364341,0.991904,2
正品,优惠券,0.879,有优惠券才买的,0.961212,0.0387881,0.913804,2
效果,常备,0.854,常备药品,0.88882,0.11118,0.752933,2
正品,药品,0.879,常备药品,0.88882,0.11118,0.752933,2
包装,药品,0.878,常备药品,0.88882,0.11118,0.752933,2
正品,退货,0.885,支持退货,0.181719,0.818281,0.596179,0
发货,退货,0.892,支持退货,0.181719,0.818281,0.59618,0
发货,发热,0.858,发热十分均匀,0.957285,0.0427147,0.905079,2
品牌,大品牌,0.913,大品牌,0.999262,0.000738136,0.99836,2
发货,到货,1.0,刚到货就被朋友抢去喝了四包,0.782992,0.217008,0.517761,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969938,0
正品,包装,0.89,包装很到位东西质量还可以,0.976675,0.0233249,0.948167,2
包装,包装,1.0,包装很到位东西质量还可以,0.976675,0.0233249,0.948167,2
质量,质量,1.0,包装很到位东西质量还可以,0.976675,0.0233249,0.948167,2
效果,速度,0.722,快递速度也很是给力,0.999192,0.000807881,0.998205,2
质量,速度,0.888,快递速度也很是给力,0.999192,0.000807882,0.998205,2
质量,力,0.875,快递速度也很是给力,0.999192,0.00080788,0.998205,2
发货,收到,0.874,货已收到,0.367432,0.632568,0.183485,0
包装,外包装,1.0,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
效果,内包装,0.858,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
包装,内包装,0.936,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
正品,正宗,0.871,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
正品,药品,0.879,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
包装,药品,0.878,外包装内包装都确认是正宗药品,0.961749,0.0382506,0.914999,2
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
味道,风里,0.857,我把喜欢写在风里,0.996456,0.00354386,0.992125,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
物流,物流,1.0,物流挺快的,0.981134,0.0188663,0.958075,2
服务,服务,1.0,这家店的服务可以,0.432905,0.567095,0.0379879,0
发货,发货,1.0,特别是发货及时,0.967703,0.0322967,0.928229,2
发货,到货,1.0,到货速度很快,0.978439,0.021561,0.952087,2
效果,速度,0.722,到货速度很快,0.978439,0.021561,0.952087,2
质量,速度,0.888,到货速度很快,0.978439,0.021561,0.952087,2
效果,入冬,0.854,入冬了常备感冒药,0.804967,0.195033,0.566593,2
效果,常备,0.854,入冬了常备感冒药,0.804967,0.195033,0.566593,2
正品,药品,0.879,药品也很好,0.999664,0.000335837,0.999254,2
包装,药品,0.878,药品也很好,0.999664,0.000335837,0.999254,2
价格,价格,1.0,价格也好,0.999449,0.000551394,0.998775,2
包装,包,0.892,单买一包,0.936126,0.063874,0.858058,2
包装,包,0.892,比买组合包便宜,0.980185,0.0198147,0.955967,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,包装,0.89,包装得很好,0.993494,0.00650642,0.985541,2
包装,包装,1.0,包装得很好,0.993494,0.00650642,0.985541,2
品牌,字牌,0.855,老字牌999,0.983919,0.0160814,0.964264,2
服务,客服,0.878,跟客服说急用,0.0333311,0.966669,0.925931,0
服务,客服,0.878,感谢客服,0.937545,0.062455,0.861211,2
效果,急用,0.851,跟客服说急用,0.0333311,0.966669,0.925931,0
服务,客服,0.878,跟客服说急用,0.0333311,0.966669,0.925931,0
服务,客服,0.878,感谢客服,0.937545,0.0624549,0.861211,2
物流,物流,1.0,物流和快递员,0.794706,0.205294,0.543791,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
效果,见效,0.871,见效挺快的,0.998327,0.00167318,0.996282,2
正品,每包,0.716,每包份量好少,0.0831362,0.916864,0.815253,0
包装,每包,0.736,每包份量好少,0.0831362,0.916864,0.815253,0
质量,份量,0.885,每包份量好少,0.0831361,0.916864,0.815253,0
正品,正规,0.871,药很正规,0.997413,0.0025869,0.994251,2
发货,到货,1.0,两天就到货了,0.17058,0.82942,0.620933,0
发货,收到,0.874,宝贝收到,0.978708,0.0212922,0.952684,2
效果,药效,0.888,药效很好,0.999855,0.000144725,0.999678,2
质量,质量,1.0,质量可以,0.996352,0.0036475,0.991894,2
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
服务,喝下,0.841,轻微感冒喝下就好,0.546373,0.453627,0.0725424,1
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985521,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
正品,正品,1.0,相信这个牌子宝贝是正品快递还算快,0.96553,0.0344695,0.923401,2
包装,正品,0.89,相信这个牌子宝贝是正品快递还算快,0.96553,0.0344695,0.923401,2
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985522,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985521,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
效果,速度,0.722,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985522,0.99781,2
质量,速度,0.888,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985521,0.99781,2
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985522,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
发货,三包,0.881,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985521,0.99781,2
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985521,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
正品,正宗,0.871,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
效果,效果,1.0,一直都是吃这个药效果很好,0.999869,0.000131065,0.999709,2
效果,效果,1.0,效果不错几天就好了一直使用这个效果不错,0.999875,0.000125108,0.999722,2
效果,效果,1.0,速度很快效果还在使用中满5分连续喝了三包效果不错感冒好了一半,0.999014,0.000985522,0.99781,2
效果,效果,1.0,中药制剂就是好东西很正宗效果也很好,0.999878,0.000122149,0.999728,2
物流,配合,0.863,配合莲花清瘟效果不错,0.986993,0.0130066,0.971096,2
效果,效果,1.0,配合莲花清瘟效果不错,0.986993,0.0130066,0.971096,2
物流,物流,1.0,物流也很,0.99481,0.0051896,0.988468,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
发货,发货,1.0,发货速度,0.257163,0.742837,0.428528,0
效果,速度,0.722,发货速度,0.257162,0.742838,0.428528,0
质量,速度,0.888,发货速度,0.257162,0.742837,0.428528,0
效果,见效,0.871,见效很快：,0.999512,0.000488077,0.998915,2
包装,外卖,0.874,外卖很快,0.989214,0.0107861,0.976031,2
味道,味道,1.0,除了味道稍微苦一点,0.413921,0.586079,0.0801762,0
效果,效果,1.0,效果还可以,0.986833,0.0131666,0.970741,2
包装,包里,0.874,在卡券包里发现了一个红包,0.371606,0.628394,0.17421,0
发货,发现,0.866,在卡券包里发现了一个红包,0.371606,0.628394,0.17421,0
正品,正好,0.852,999感冒灵正好是单品包邮,0.883173,0.116827,0.740385,2
正品,单品,0.879,999感冒灵正好是单品包邮,0.883173,0.116827,0.740385,2
包装,单品,0.882,999感冒灵正好是单品包邮,0.883173,0.116827,0.740385,2
包装,包邮,0.877,999感冒灵正好是单品包邮,0.883173,0.116827,0.740385,2
发货,包邮,0.886,999感冒灵正好是单品包邮,0.883173,0.116827,0.740385,2
物流,物流,1.0,物流超级快,0.99855,0.00145031,0.996777,2
正品,正品,1.0,希望是正品呀,0.947344,0.0526557,0.882987,2
包装,正品,0.89,希望是正品呀,0.947344,0.0526557,0.882987,2
效果,常备,0.854,家庭常备,0.988739,0.0112606,0.974976,2
效果,天冷,0.856,大家人们天冷了记得保暖,0.98297,0.0170299,0.962156,2
质量,外观,0.873,好像外观包装也不是那么像,0.0151948,0.984805,0.966234,0
包装,外观,0.88,好像外观包装也不是那么像,0.0151948,0.984805,0.966234,0
正品,包装,0.89,好像外观包装也不是那么像,0.0151948,0.984805,0.966234,0
包装,包装,1.0,好像外观包装也不是那么像,0.0151948,0.984805,0.966234,0
品牌,假,0.851,不知道是不是假的,0.00421123,0.995789,0.990642,0
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
效果,速度,0.722,很速度,0.999598,0.000401799,0.999107,2
质量,速度,0.888,很速度,0.999598,0.000401799,0.999107,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
质量,质量,1.0,质量挺好的,0.999612,0.000388428,0.999137,2
正品,运货,0.859,运货真的快,0.969614,0.0303858,0.932476,2
发货,运货,0.883,运货真的快,0.969614,0.0303858,0.932476,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
正品,包装,0.89,包装好,0.977648,0.0223517,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223516,0.95033,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
