字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556893,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,包装,0.89,包装不错,0.973619,0.0263807,0.941376,2
包装,包装,1.0,包装不错,0.973619,0.0263807,0.941376,2
效果,速度,0.722,速度挺快,0.999831,0.000168784,0.999625,2
质量,速度,0.888,速度挺快,0.999831,0.000168784,0.999625,2
正品,正品,1.0,药物肯定是正品,0.979901,0.0200994,0.955335,2
包装,正品,0.89,药物肯定是正品,0.979901,0.0200994,0.955335,2
发货,发烧,0.861,注意千万不要感冒发烧,0.0570293,0.942971,0.873268,0
物流,物流,1.0,物流也挺快的,0.9964,0.00359959,0.992001,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,收到,0.874,收到蛮多天了才想起来评价一下,0.59433,0.40567,0.0985119,2
价格,评价,0.858,收到蛮多天了才想起来评价一下,0.59433,0.40567,0.0985116,2
质量,质量,1.0,质量啥的各方面总体不错的,0.999532,0.000468208,0.998959,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
服务,服务,1.0,再说商家服务：点赞啦,0.939213,0.0607875,0.864917,2
发货,发货,1.0,最后点评快递：发货很快,0.890455,0.109545,0.756566,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
正品,物品,0.876,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193108,1
物流,物品,0.865,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
包装,物品,0.886,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
质量,回答,0.849,都会认真回答我,0.991111,0.00888886,0.980247,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556894,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556893,0.876246,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
发货,收到,0.874,还可以挺快就收到了,0.984536,0.0154639,0.965636,2
发货,收到,0.874,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
发货,收到,0.874,现在没有收到货,0.0905195,0.909481,0.798846,0
正品,货,0.884,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
正品,货,0.884,现在没有收到货,0.0905195,0.909481,0.798846,0
发货,货,0.891,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
发货,货,0.891,现在没有收到货,0.0905195,0.909481,0.798846,0
物流,送,0.852,因为疫情原因送不到了,0.342389,0.657611,0.239136,0
发货,送,0.871,因为疫情原因送不到了,0.342389,0.657611,0.239136,0
发货,反馈,0.873,就反馈退款,0.000337855,0.999662,0.999249,0
发货,反馈,0.873,反馈了好几次说后边与我联系也没有回应,0.00744746,0.992553,0.98345,0
发货,反馈,0.873,就反馈退款,0.000337855,0.999662,0.999249,0
发货,反馈,0.873,反馈了好几次说后边与我联系也没有回应,0.00744747,0.992553,0.98345,0
发货,收到,0.874,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
发货,收到,0.874,现在没有收到货,0.0905195,0.909481,0.798846,0
正品,货,0.884,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
正品,货,0.884,现在没有收到货,0.0905194,0.909481,0.798846,0
发货,货,0.891,我7号买的到17号都没有收到货,0.0922951,0.907705,0.7949,0
发货,货,0.891,现在没有收到货,0.0905194,0.909481,0.798846,0
效果,药效,0.888,感觉药效没以前好了,0.0666923,0.933308,0.851795,0
发货,收到,0.874,药已经收到,0.7676,0.232399,0.483557,2
价格,评价,0.858,评价晚了,0.212256,0.787744,0.528319,0
发货,发短信,0.701,也不发短信,0.011395,0.988605,0.974678,0
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
效果,效果,1.0,不知道效果怎样,0.0377138,0.962286,0.916192,0
效果,常备,0.854,家中常备的药物,0.987975,0.0120248,0.973278,2
发货,收到,0.874,货物按规定的时间收到了,0.148968,0.851032,0.668959,0
效果,管用,0.874,管用,0.983751,0.0162495,0.96389,2
包装,药盒,0.882,拿到手药盒都坏了,0.00231444,0.997686,0.994857,0
正品,包装,0.89,包装差评,7.37493e-05,0.999926,0.999836,0
包装,包装,1.0,包装差评,7.37491e-05,0.999926,0.999836,0
发货,收取,0.88,拿快递被收取件费,0.0126619,0.987338,0.971863,0
效果,没用,0.855,没用,0.00111587,0.998884,0.99752,0
正品,药品,0.879,药品很好,0.994578,0.0054222,0.987951,2
包装,药品,0.878,药品很好,0.994578,0.00542221,0.987951,2
发货,囤货,0.888,本来就是囤货的,0.468906,0.531094,0.378123,1
正品,包装,0.89,不知道包装问题还是快递问题,0.0073618,0.992638,0.98364,0
正品,包装,0.89,用几次包装都是坏的,0.00171845,0.998282,0.996181,0
包装,包装,1.0,不知道包装问题还是快递问题,0.0073618,0.992638,0.98364,0
包装,包装,1.0,用几次包装都是坏的,0.00171845,0.998282,0.996181,0
发货,发现,0.866,到家发现胶带粘一半,0.00863737,0.991363,0.980806,0
效果,没用,0.855,一共也没用几次中通,0.091612,0.908388,0.796418,0
正品,包装,0.89,不知道包装问题还是快递问题,0.00736179,0.992638,0.98364,0
正品,包装,0.89,用几次包装都是坏的,0.00171845,0.998282,0.996181,0
包装,包装,1.0,不知道包装问题还是快递问题,0.00736179,0.992638,0.98364,0
包装,包装,1.0,用几次包装都是坏的,0.00171845,0.998282,0.996181,0
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
包装,外包装,1.0,外包装啥问题没有,0.00374277,0.996257,0.991683,0
包装,封装,0.88,二次封装痕迹也是你们自己仓库的标识胶带,0.0166485,0.983352,0.963003,0
包装,标识,0.888,二次封装痕迹也是你们自己仓库的标识胶带,0.0166485,0.983352,0.963003,0
发货,发货,1.0,仓库发货出现失误,0.0253012,0.974699,0.943775,0
物流,流,0.858,去怪物流,0.202751,0.797249,0.549442,0
物流,沟通,0.861,一个小问题沟通处理花了半个多月,0.0177143,0.982286,0.960635,0
服务,客服,0.878,客服好几个**听不懂问题,0.0209992,0.979001,0.953335,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
发货,收到,0.874,东西都收到了,0.651904,0.348097,0.226452,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
包装,包装盒,1.0,之前购买的都会有特定的阿里大药房包装盒,0.979879,0.0201209,0.955287,2
包装,纸箱,0.892,这次货物到达普通的纸箱,0.730245,0.269755,0.400543,2
包装,外形,0.876,加上外形破损,0.0251546,0.974845,0.944101,0
包装,包裹,0.888,竟然给我发了三个包裹,0.00235772,0.997642,0.994761,0
包装,包裹,0.888,发货之前就告知客服给我发在一个包裹了,0.0159344,0.984066,0.96459,0
发货,取,0.869,让我南北两头的取快递,0.554195,0.445805,0.00932217,2
发货,发货,1.0,发货之前就告知客服给我发在一个包裹了,0.0159344,0.984066,0.96459,0
服务,客服,0.878,发货之前就告知客服给我发在一个包裹了,0.0159344,0.984066,0.96459,0
包装,包裹,0.888,竟然给我发了三个包裹,0.00235772,0.997642,0.994761,0
包装,包裹,0.888,发货之前就告知客服给我发在一个包裹了,0.0159344,0.984066,0.96459,0
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
物流,物流,1.0,物流超快,0.998015,0.00198512,0.995589,2
发货,收到,0.874,终于收到了,0.996947,0.00305324,0.993215,2
发货,发货,1.0,发货还挺快,0.758297,0.241703,0.462881,2
正品,产品,0.884,感康好产品,0.967554,0.0324459,0.927898,2
品牌,产品,1.0,感康好产品,0.967554,0.0324459,0.927898,2
品牌,金牌,0.863,金牌,0.995668,0.00433194,0.990373,2
物流,物流,1.0,物流差评,0.000546006,0.999454,0.998787,0
发货,送到,0.865,而且到晚上才送到,0.0451705,0.95483,0.899621,0
正品,假药,0.744,感觉像假药一样吃了一点作用都没有,0.000236705,0.999763,0.999474,0
发货,假药,0.873,感觉像假药一样吃了一点作用都没有,0.000236706,0.999763,0.999474,0
物流,送,0.852,几天也不送非要自己去拿,0.0121872,0.987813,0.972917,0
发货,送,0.871,几天也不送非要自己去拿,0.0121872,0.987813,0.972917,0
发货,发个,0.864,我并不想因试药发个烧,0.0112398,0.98876,0.975023,0
效果,顶用,0.85,不顶用,0.00499337,0.995007,0.988904,0
价格,价格,1.0,价格还贵,0.00854963,0.99145,0.981001,0
正品,产品,0.884,产品好,0.999243,0.00075716,0.998317,2
品牌,产品,1.0,产品好,0.999243,0.00075716,0.998317,2
包装,药盒,0.882,里面药盒都变形了,0.0100093,0.989991,0.977757,0
发货,发图片,0.86,我不会发图片,0.16573,0.83427,0.631711,0
包装,复制品,0.728,复制品,0.495655,0.504345,0.913092,1
物流,物流,1.0,物流挺快的,0.981134,0.0188663,0.958075,2
物流,物流,1.0,物流不更新,0.0084127,0.991587,0.981305,0
物流,物流,1.0,物流给力,0.998603,0.00139742,0.996895,2
发货,卖家,0.729,和卖家沟通,0.605835,0.394165,0.124077,2
物流,沟通,0.861,和卖家沟通,0.605835,0.394166,0.124077,2
包装,包装盒,1.0,和在药店买的包装盒不一样,0.71906,0.28094,0.375689,2
物流,物流,1.0,物流慢点,0.389835,0.610165,0.1337,0
正品,商品,0.885,商品以收到,0.482645,0.517355,0.652907,1
价格,商品,0.884,商品以收到,0.482645,0.517355,0.652908,1
包装,商品,0.884,商品以收到,0.482645,0.517355,0.652907,1
发货,收到,0.874,商品以收到,0.482645,0.517355,0.652907,1
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,服务态度,0.877,店家服务态度也很好,0.998534,0.00146611,0.996742,2
服务,服务态度,0.881,店家服务态度也很好,0.998534,0.00146611,0.996742,2
正品,货,0.884,少了个货一个个说帮我查帮我跟进,0.002464,0.997536,0.994524,0
发货,货,0.891,少了个货一个个说帮我查帮我跟进,0.002464,0.997536,0.994524,0
发货,反馈,0.873,从六月十五开始反馈,0.399851,0.60015,0.111443,0
效果,常备,0.854,常备药品,0.88882,0.11118,0.752933,2
正品,药品,0.879,常备药品,0.88882,0.11118,0.752933,2
包装,药品,0.878,常备药品,0.88882,0.11118,0.752933,2
物流,物流,1.0,物流给力,0.998603,0.00139742,0.996895,2
正品,药品,0.879,药品的价格一直居高不下,0.823566,0.176434,0.607925,2
包装,药品,0.878,药品的价格一直居高不下,0.823566,0.176434,0.607925,2
价格,价格,1.0,药品的价格一直居高不下,0.823566,0.176434,0.607924,2
品牌,大品牌,0.897,大品牌值得信赖,0.99987,0.000130219,0.999711,2
价格,涨价,0.89,涨价了,0.261616,0.738384,0.418632,0
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
包装,包邮,0.877,就一盒还包邮送来了,0.610728,0.389273,0.13495,2
发货,包邮,0.886,就一盒还包邮送来了,0.610727,0.389273,0.13495,2
发货,送来,0.871,就一盒还包邮送来了,0.610727,0.389273,0.13495,2
效果,几盒,0.857,给家里也寄了几盒,0.96492,0.03508,0.922045,2
效果,几盒,0.857,家里多备几盒总归没坏处,0.604332,0.395668,0.120738,2
效果,几盒,0.857,给家里也寄了几盒,0.96492,0.03508,0.922044,2
效果,几盒,0.857,家里多备几盒总归没坏处,0.604332,0.395668,0.120738,2
效果,坏处,0.871,家里多备几盒总归没坏处,0.604332,0.395668,0.120738,2
品牌,体验,0.867,购买体验一般吧,0.122142,0.877858,0.728573,0
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正好,0.852,买了药老公正好病了,0.0445245,0.955476,0.901057,0
效果,换季,0.859,一到换季他就感冒,0.184603,0.815397,0.58977,0
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
发货,收到,0.874,收到快递很暴力,0.0206972,0.979303,0.954006,0
服务,客服,0.878,客服赔偿了两元,0.00330074,0.996699,0.992665,0
物流,物流,1.0,物流太慢了,0.00743494,0.992565,0.983478,0
包装,外边,0.862,外边药店至少15块钱,0.0286434,0.971357,0.936348,0
价格,价格,1.0,网上价格比较实惠,0.892696,0.107304,0.761547,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
服务,日常,0.869,日常备货一点,0.659033,0.340967,0.242296,2
发货,备货,0.895,日常备货一点,0.659033,0.340967,0.242296,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
物流,物流,1.0,物流五天,0.84691,0.15309,0.6598,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
物流,物流,1.0,物流很给力,0.997954,0.00204591,0.995453,2
服务,客服,0.878,客服态度好,0.920789,0.0792109,0.823976,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,物超所值,0.871,物超所值,0.999436,0.000563886,0.998747,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,收到,0.874,收到东东了包装很好价廉物美很好好好,0.999081,0.000918918,0.997958,2
正品,包装,0.89,收到东东了包装很好价廉物美很好好好,0.999081,0.000918919,0.997958,2
包装,包装,1.0,收到东东了包装很好价廉物美很好好好,0.999081,0.000918919,0.997958,2
价格,价廉物美,0.874,收到东东了包装很好价廉物美很好好好,0.999081,0.000918919,0.997958,2
质量,价廉物美,0.871,收到东东了包装很好价廉物美很好好好,0.999081,0.000918919,0.997958,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
质量,质量,1.0,阿里大药房质量放心,0.998869,0.00113105,0.997487,2
正品,正品,1.0,但是正品,0.993023,0.00697735,0.984495,2
包装,正品,0.89,但是正品,0.993023,0.00697735,0.984495,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
物流,物流,1.0,物流发货速度快,0.984749,0.0152507,0.96611,2
发货,发货,1.0,物流发货速度快,0.984749,0.0152508,0.966109,2
质量,速度快,0.712,物流发货速度快,0.984749,0.0152508,0.966109,2
正品,真品,0.885,真品,0.987897,0.0121032,0.973104,2
包装,真品,0.884,真品,0.987897,0.0121032,0.973104,2
发货,发货,1.0,发货挺快的,0.95302,0.0469802,0.8956,2
正品,包装,0.89,就是包装太简陋,0.00280537,0.997195,0.993766,0
包装,包装,1.0,就是包装太简陋,0.00280537,0.997195,0.993766,0
效果,效果,1.0,这个效果蛮好的,0.999514,0.000486408,0.998919,2
发货,囤货,0.888,也是囤货,0.877603,0.122397,0.728007,2
质量,材质,0.876,材质结实,0.999647,0.000352644,0.999216,2
质量,手感,0.882,手感好,0.999927,7.28907e-05,0.999838,2
物流,物流,1.0,物流也快,0.997352,0.00264761,0.994116,2
价格,性价比,0.724,性价比很高,0.99989,0.000110221,0.999755,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
包装,包裹,0.888,拆分了很多包裹,0.25908,0.74092,0.424267,0
发货,收件,0.892,收件麻烦,0.0151571,0.984843,0.966318,0
发货,送货上门,0.899,备注送货上门还是放在菜鸟驿站和快递柜,0.784233,0.215767,0.520517,2
质量,物超所值,0.871,真的是物超所值,0.999533,0.000467394,0.998961,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,发货,1.0,发货快性价比高,0.998603,0.0013967,0.996896,2
价格,性价比,0.724,发货快性价比高,0.998603,0.0013967,0.996896,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
正品,包装,0.89,包装很高大上,0.984147,0.0158526,0.964772,2
包装,包装,1.0,包装很高大上,0.984147,0.0158526,0.964772,2
效果,服用,0.87,服用后第二天咳嗽就减轻了,0.947434,0.052566,0.883187,2
服务,服用,0.854,服用后第二天咳嗽就减轻了,0.947434,0.052566,0.883187,2
质量,回购,0.856,多次回购,0.99497,0.00503,0.988822,2
品牌,品牌,1.0,品牌有保障,0.998805,0.00119465,0.997345,2
发货,发货,1.0,发货又快,0.949527,0.050473,0.887838,2
效果,天冷,0.856,天冷了,0.728834,0.271166,0.397408,2
物流,送,0.852,店家很贴心还送了两盒蓝苓颗粒,0.99898,0.00101961,0.997734,2
发货,送,0.871,店家很贴心还送了两盒蓝苓颗粒,0.99898,0.00101961,0.997734,2
发货,收到,0.874,收到药的时候还有一个追溯码,0.532844,0.467156,0.34313,1
发货,简单,0.859,简单而平凡话语足以温暖一整个冬天,0.999683,0.000316487,0.999297,2
发货,收到,0.874,一定是收到这个宝贝让我不自觉的油然而生的,0.979118,0.0208825,0.953594,2
正品,收藏,0.867,已收藏店铺哦,0.992949,0.00705096,0.984331,2
发货,收藏,0.863,已收藏店铺哦,0.992949,0.00705096,0.984331,2
价格,评价,0.858,愿看见这条评价的亲天天开心,0.993864,0.00613576,0.986365,2
品牌,体验,0.867,一次很好的购物体验,0.99985,0.000150117,0.999666,2
服务,服务周到,0.87,服务周到,0.993183,0.00681709,0.984851,2
物流,物流,1.0,物流快速,0.996943,0.00305735,0.993206,2
物流,配送,1.0,配送也很周到,0.999797,0.000202508,0.99955,2
正品,正品,1.0,觉得是正品,0.998675,0.00132487,0.997056,2
包装,正品,0.89,觉得是正品,0.998675,0.00132487,0.997056,2
效果,效果,1.0,应该很有效果吧,0.992972,0.00702768,0.984383,2
发货,发货,1.0,商家发货也快,0.746415,0.253585,0.436478,2
物流,配送,1.0,配送速度也很快,0.99959,0.000409534,0.99909,2
效果,速度,0.722,配送速度也很快,0.99959,0.000409533,0.99909,2
质量,速度,0.888,配送速度也很快,0.99959,0.000409533,0.99909,2
效果,保质期,0.867,保质期挺长,0.753219,0.246781,0.451598,2
包装,保质期,0.944,保质期挺长,0.753219,0.246781,0.451597,2
效果,保质期,0.867,保质期到2023年,0.848481,0.151519,0.663291,2
包装,保质期,0.944,保质期到2023年,0.848481,0.151519,0.663291,2
效果,见效快,0.701,感冒见效快日期到2023年的,0.899048,0.100952,0.775663,2
发货,下单,1.0,10月18号晚上下单的,0.805827,0.194173,0.568505,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,生产日期,0.877,看了一下生产日期是去年12月,0.282456,0.717544,0.37232,0
价格,生产日期,0.877,生产日期是2020年11月的,0.51807,0.48193,0.638598,1
价格,生产,0.881,但是2020年生产的,0.422132,0.577868,0.0619283,0
价格,生产日期,0.877,生产日期比较旧,0.00266712,0.997333,0.994073,0
价格,生产日期,0.877,下次买进嘴巴的东西一定要问下生产日期,0.787627,0.212373,0.528059,2
物流,物流,1.0,物流特别快,0.996978,0.00302198,0.993285,2
发货,发,0.871,发的药品却是2020年11月份的,0.149397,0.850603,0.668006,0
正品,药品,0.879,发的药品却是2020年11月份的,0.149397,0.850603,0.668006,0
包装,药品,0.878,发的药品却是2020年11月份的,0.149398,0.850602,0.668005,0
价格,生产日期,0.877,生产日期比较旧,0.00266712,0.997333,0.994073,0
价格,生产日期,0.877,下次买进嘴巴的东西一定要问下生产日期,0.787627,0.212373,0.528059,2
发货,卖家,0.729,和此卖家交流,0.269735,0.730265,0.400588,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404472,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897582,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
物流,交流,0.865,和此卖家交流,0.269736,0.730264,0.400587,0
物流,交流,0.865,但与卖家您交流,0.267988,0.732012,0.404471,0
发货,卖家,0.729,和此卖家交流,0.269736,0.730264,0.400587,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404472,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
物流,交流,0.865,和此卖家交流,0.269735,0.730265,0.400588,0
物流,交流,0.865,但与卖家您交流,0.267988,0.732012,0.404471,0
包装,老板,0.864,老板你实在是太好了,0.939267,0.0607328,0.865038,2
发货,卖家,0.729,和此卖家交流,0.269735,0.730265,0.400588,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404472,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
物流,滔滔,0.854,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
包装,成功,0.85,交易成功后,0.728183,0.271817,0.395962,2
包装,成功,0.85,看着交易成功,0.945736,0.0542643,0.879413,2
发货,不能平静,0.852,我的心情竟是久久不能平静,0.0162307,0.983769,0.963932,0
发货,卖家,0.729,和此卖家交流,0.269735,0.730265,0.400588,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404471,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
物流,倾倒,0.854,小生倾倒,0.967757,0.0322425,0.92835,2
效果,人之初,0.863,人之初也,0.971889,0.0281108,0.937532,2
包装,成功,0.85,交易成功后,0.728183,0.271817,0.395962,2
包装,成功,0.85,看着交易成功,0.945736,0.0542643,0.879413,2
质量,感,0.874,你的高尚情*太让人感动了,0.999686,0.000313991,0.999302,2
质量,感,0.874,我竟产生出一种无以名之的悲痛感,0.0273903,0.97261,0.939133,0
发货,卖家,0.729,和此卖家交流,0.269736,0.730264,0.400587,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404472,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102418,0.897582,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,和此卖家交流,0.269735,0.730265,0.400588,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404471,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
正品,收藏,0.867,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,收藏,0.863,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102419,0.897581,0.772403,0
发货,卖家,0.729,和此卖家交流,0.269735,0.730265,0.400588,0
发货,卖家,0.729,但与卖家您交流,0.267988,0.732012,0.404471,0
发货,卖家,0.729,本人对此卖家之仰慕如滔滔江水连绵不绝,0.894617,0.105383,0.765816,2
发货,卖家,0.729,卖家年纪轻轻,0.225684,0.774316,0.49848,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
发货,卖家,0.729,那我该怎么办？直到我毫不犹豫地把卖家的店收藏了,0.102418,0.897582,0.772403,0
发货,卖家,0.729,这么好的卖家,0.985437,0.0145626,0.967639,2
价格,评价,0.858,我要以此评价奉献给世人赏阅,0.955565,0.044435,0.901256,2
正品,药品,0.879,药品包装和数量都对,0.961821,0.0381791,0.915158,2
包装,药品,0.878,药品包装和数量都对,0.961821,0.0381791,0.915158,2
正品,包装,0.89,药品包装和数量都对,0.961821,0.0381791,0.915158,2
包装,包装,1.0,药品包装和数量都对,0.961821,0.0381791,0.915158,2
质量,数量,0.884,药品包装和数量都对,0.961821,0.0381791,0.915158,2
价格,生产日期,0.877,但是生产日期是去年2020年11月份的,0.293578,0.706422,0.347604,0
价格,生产日期,0.877,要是生产日期是今年的就更好了,0.163548,0.836452,0.636559,0
价格,生产日期,0.877,网上买药就是无法确定生产日期,0.0311675,0.968833,0.930739,0
价格,生产日期,0.877,但是生产日期是去年2020年11月份的,0.293578,0.706422,0.347604,0
价格,生产日期,0.877,要是生产日期是今年的就更好了,0.163548,0.836452,0.636559,0
价格,生产日期,0.877,网上买药就是无法确定生产日期,0.0311675,0.968833,0.930739,0
价格,生产日期,0.877,但是生产日期是去年2020年11月份的,0.293578,0.706422,0.347604,0
价格,生产日期,0.877,要是生产日期是今年的就更好了,0.163548,0.836452,0.636559,0
价格,生产日期,0.877,网上买药就是无法确定生产日期,0.0311675,0.968833,0.930739,0
