字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
服务,服务态度,0.881,服务态度极差,0.000328616,0.999671,0.99927,0
质量,质量,1.0,质量不错,0.999516,0.000483598,0.998925,2
发货,送过来,0.705,疫情能送过来万分感谢,0.989127,0.0108726,0.975839,2
质量,回购,0.856,还会回购的,0.999836,0.000164329,0.999635,2
发货,发货,1.0,发货挺快的,0.95302,0.0469802,0.8956,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
价格,以防万一,0.854,以防万一,0.934096,0.0659037,0.853547,2
发货,收据,0.877,有收据和防伪码,0.428612,0.571388,0.0475294,0
效果,常备,0.854,常备无患,0.974481,0.0255187,0.943292,2
发货,到货,1.0,到货非常及时,0.997211,0.00278875,0.993803,2
正品,包装,0.89,包装完好无损,0.986762,0.0132379,0.970582,2
包装,包装,1.0,包装完好无损,0.986762,0.0132379,0.970582,2
价格,性价比,0.724,性价比高,0.999885,0.000115398,0.999744,2
发货,收到,0.874,谁知道收到了才发现原来是胶囊,0.0922124,0.907788,0.795084,0
发货,发现,0.866,谁知道收到了才发现原来是胶囊,0.0922124,0.907788,0.795084,0
发货,囤货,0.888,囤货中,0.751864,0.248136,0.448586,2
效果,效果,1.0,有效果再来追评,0.9882,0.0117997,0.973778,2
效果,再来,0.852,有效果再来追评,0.9882,0.0117997,0.973778,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
发货,到货,1.0,到货快,0.983943,0.0160569,0.964318,2
质量,服务态度,0.877,店家服务态度很好,0.995862,0.00413826,0.990804,2
服务,服务态度,0.881,店家服务态度很好,0.995862,0.00413826,0.990804,2
价格,售后,0.873,售后也是,0.0707317,0.929268,0.842818,0
物流,售后,0.887,售后也是,0.0707317,0.929268,0.842818,0
服务,售后,0.89,售后也是,0.0707317,0.929268,0.842818,0
发货,发货,1.0,发货神速,0.394653,0.605347,0.122994,0
价格,价,1.0,这个聚划算活动价可以,0.960193,0.0398074,0.911539,2
正品,假药,0.744,阿里应该不会有假药,0.120307,0.879693,0.732652,0
发货,假药,0.873,阿里应该不会有假药,0.120307,0.879693,0.732652,0
服务,客服,0.878,给客服和药师点赞,0.998776,0.00122423,0.99728,2
效果,服用,0.87,还没服用,0.0217104,0.97829,0.951755,0
服务,服用,0.854,还没服用,0.0217104,0.97829,0.951755,0
正品,假药,0.744,相信不会有假药,0.520785,0.479215,0.584304,1
发货,假药,0.873,相信不会有假药,0.520785,0.479215,0.584305,1
正品,优惠券,0.879,优惠券领完2元到手,0.822426,0.177574,0.605391,2
发货,到手,0.878,优惠券领完2元到手,0.822426,0.177574,0.60539,2
发货,到货,1.0,到货神速,0.71324,0.28676,0.362755,2
物流,物流,1.0,物流给力,0.998603,0.00139742,0.996895,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
品牌,品牌,1.0,相信品牌,0.981812,0.0181884,0.959581,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
物流,物流,1.0,物流太快了,0.231136,0.768864,0.486364,0
发货,发货,1.0,发货速度是相当滴快,0.977276,0.0227238,0.949503,2
效果,速度,0.722,发货速度是相当滴快,0.977276,0.0227238,0.949503,2
质量,速度,0.888,发货速度是相当滴快,0.977276,0.0227238,0.949503,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
质量,质量,1.0,质量好,0.999792,0.00020821,0.999537,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
发货,国货,0.87,国货品牌,0.993951,0.00604894,0.986558,2
品牌,品牌,1.0,国货品牌,0.993951,0.00604895,0.986558,2
效果,药效,0.888,药效好,0.999777,0.000223481,0.999503,2
物流,物流,1.0,物流超乎想象的快,0.999175,0.000825042,0.998167,2
正品,吃完,0.865,吃完了,0.952267,0.0477325,0.893928,2
效果,效果,1.0,感觉效果不大,0.032502,0.967498,0.927773,0
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
效果,速度,0.722,速度蛮快,0.99985,0.000149892,0.999667,2
质量,速度,0.888,速度蛮快,0.99985,0.000149892,0.999667,2
正品,送货,0.875,送货很快,0.989402,0.0105981,0.976449,2
发货,送货,1.0,送货很快,0.989402,0.0105981,0.976449,2
物流,物流,1.0,物流也很给力,0.999756,0.000243939,0.999458,2
质量,回购,0.856,以后再回购,0.992805,0.00719494,0.984011,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
正品,包装,0.89,包装破损变形,0.000695484,0.999305,0.998455,0
包装,包装,1.0,包装破损变形,0.000695484,0.999305,0.998455,0
正品,正品,1.0,不知道是不是正品,0.0231977,0.976802,0.94845,0
包装,正品,0.89,不知道是不是正品,0.0231977,0.976802,0.94845,0
质量,服务态度,0.877,商家服务态度差,0.000560213,0.99944,0.998755,0
服务,服务态度,0.881,商家服务态度差,0.000560213,0.99944,0.998755,0
价格,售后,0.873,售后无保障,0.000336149,0.999664,0.999253,0
物流,售后,0.887,售后无保障,0.000336149,0.999664,0.999253,0
服务,售后,0.89,售后无保障,0.000336149,0.999664,0.999253,0
味道,霸道,0.868,自营店太霸道,0.6,0.4,0.111111,2
发货,囤货,0.888,感冒药囤货,0.385912,0.614088,0.142418,0
质量,回购,0.856,多次回购,0.99497,0.00503,0.988822,2
发货,备货,0.895,备货中,0.949916,0.0500841,0.888702,2
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,送货,0.875,送货速度快,0.99632,0.00367999,0.991822,2
发货,送货,1.0,送货速度快,0.99632,0.00367999,0.991822,2
质量,速度快,0.712,送货速度快,0.99632,0.00367999,0.991822,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
发货,收到,0.874,都收到了,0.67926,0.32074,0.287244,2
发货,收到,0.874,收到啦,0.876681,0.123319,0.725957,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,价钱,0.892,这个价钱买到就是赚到,0.411363,0.588637,0.0858604,0
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
质量,质量,1.0,质量不错,0.999516,0.000483598,0.998925,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
物流,物流,1.0,物流真快,0.985509,0.0144913,0.967797,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
正品,药品,0.879,药品收到,0.521108,0.478892,0.577845,1
包装,药品,0.878,药品收到,0.521108,0.478892,0.577845,1
发货,收到,0.874,药品收到,0.521108,0.478892,0.577847,1
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,券,0.877,用了券买的,0.870448,0.129552,0.712107,2
包装,成狗,0.853,但被压的成狗啃的一样,0.00121114,0.998789,0.997309,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,发,0.871,那个药给你发库存货,0.00177367,0.998226,0.996059,0
质量,库存,0.705,那个药给你发库存货,0.00177367,0.998226,0.996059,0
正品,货,0.884,那个药给你发库存货,0.00177367,0.998226,0.996059,0
发货,货,0.891,那个药给你发库存货,0.00177367,0.998226,0.996059,0
效果,保质期,0.867,那个药保质期三年,0.191848,0.808152,0.573671,0
包装,保质期,0.944,那个药保质期三年,0.191848,0.808152,0.573671,0
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,需要填写信息才安排发货,0.0160804,0.98392,0.964266,0
发货,发货,1.0,发货也快,0.973567,0.0264335,0.941259,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
物流,电子版,0.86,好像是这个么有电子版的吗,0.0237809,0.976219,0.947153,0
物流,顶流,0.857,顶流爱豆许可,0.982138,0.0178623,0.960306,2
味道,甜豆,0.85,人间甜豆许可,0.938145,0.0618552,0.862544,2
发货,取向,0.843,取向狙击许可,0.786057,0.213943,0.524571,2
价格,以防万一,0.854,以防万一,0.934096,0.0659037,0.853547,2
发货,发现,0.866,突然间发现一张红包就买啦,0.929772,0.0702278,0.843938,2
效果,换季,0.859,毕竟现在换季很容易感冒,0.740034,0.259966,0.422298,2
正品,药品,0.879,不知道有没有影响到药品,0.0888841,0.911116,0.80248,0
包装,药品,0.878,不知道有没有影响到药品,0.0888841,0.911116,0.80248,0
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,物品,0.876,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
物流,物品,0.865,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193108,1
包装,物品,0.886,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
质量,回答,0.849,都会认真回答我,0.991111,0.00888886,0.980247,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556893,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,包装,0.89,包装破损,0.000520263,0.99948,0.998844,0
包装,包装,1.0,包装破损,0.000520263,0.99948,0.998844,0
正品,正品,1.0,看着不像正品,0.00168006,0.99832,0.996266,0
包装,正品,0.89,看着不像正品,0.00168006,0.99832,0.996266,0
质量,服务态度,0.877,商家服务态度差,0.000560213,0.99944,0.998755,0
服务,服务态度,0.881,商家服务态度差,0.000560213,0.99944,0.998755,0
价格,售后,0.873,售后无保障,0.000336149,0.999664,0.999253,0
物流,售后,0.887,售后无保障,0.000336149,0.999664,0.999253,0
服务,售后,0.89,售后无保障,0.000336149,0.999664,0.999253,0
味道,霸道,0.868,自营店太霸道,0.6,0.4,0.111111,2
物流,送,0.852,送的挺快的,0.993855,0.00614536,0.986344,2
发货,送,0.871,送的挺快的,0.993855,0.00614536,0.986344,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
效果,效果,1.0,效果还没感觉出来,0.149937,0.850063,0.666808,0
发货,发货,1.0,发货也快,0.973567,0.0264335,0.941259,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,到货,1.0,昨天到货,0.784772,0.215228,0.521715,2
味道,通气,0.863,鼻子通气了,0.961235,0.0387655,0.913855,2
发货,不痒,0.853,喉咙也不痒了,0.723899,0.276101,0.386443,2
正品,假货,1.0,市面上很多假货,0.0690095,0.930991,0.846646,0
发货,假货,0.875,市面上很多假货,0.0690094,0.930991,0.846646,0
价格,价格,1.0,而且这个价格很实惠,0.996166,0.00383423,0.991479,2
效果,服用,0.87,服用过的同事都一致好评推荐,0.999875,0.000125496,0.999721,2
效果,服用,0.87,尤其对刚出现症状时服用效果立竿见影,0.986489,0.0135107,0.969976,2
服务,服用,0.854,服用过的同事都一致好评推荐,0.999875,0.000125496,0.999721,2
服务,服用,0.854,尤其对刚出现症状时服用效果立竿见影,0.986489,0.0135106,0.969976,2
效果,服用,0.87,服用过的同事都一致好评推荐,0.999875,0.000125496,0.999721,2
效果,服用,0.87,尤其对刚出现症状时服用效果立竿见影,0.986489,0.0135107,0.969976,2
服务,服用,0.854,服用过的同事都一致好评推荐,0.999875,0.000125496,0.999721,2
服务,服用,0.854,尤其对刚出现症状时服用效果立竿见影,0.986489,0.0135107,0.969976,2
效果,效果,1.0,尤其对刚出现症状时服用效果立竿见影,0.986489,0.0135106,0.969976,2
质量,感,0.874,都说喉咙一股清凉感,0.84549,0.15451,0.656645,2
味道,天气,0.871,天气凉了,0.502415,0.497585,0.951695,1
效果,效果,1.0,还不知道效果,0.0217717,0.978228,0.951618,0
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,应该效果也很好,0.999833,0.000166897,0.999629,2
正品,正品,1.0,宝贝是正品,0.999123,0.000877204,0.998051,2
包装,正品,0.89,宝贝是正品,0.999123,0.000877204,0.998051,2
正品,商品,0.885,商品：品牌值得信赖,0.995033,0.00496676,0.988963,2
价格,商品,0.884,商品：品牌值得信赖,0.995033,0.00496676,0.988963,2
包装,商品,0.884,商品：品牌值得信赖,0.995033,0.00496676,0.988963,2
品牌,品牌,1.0,商品：品牌值得信赖,0.995033,0.00496676,0.988963,2
正品,包装,0.89,宝贝包装很规范,0.99544,0.00456002,0.989867,2
包装,包装,1.0,宝贝包装很规范,0.99544,0.00456002,0.989867,2
效果,常备,0.854,常备用药,0.972812,0.0271876,0.939583,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,应该效果也很好,0.999833,0.000166897,0.999629,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969938,0
物流,物流,1.0,物流速度很快,0.994871,0.00512919,0.988602,2
效果,速度,0.722,物流速度很快,0.994871,0.00512919,0.988602,2
质量,速度,0.888,物流速度很快,0.994871,0.00512919,0.988602,2
品牌,假,0.851,感觉是假的,0.000580681,0.999419,0.998709,0
效果,药效,0.888,跟药店里买来吃下去的药效差距好大,0.00400895,0.995991,0.991091,0
正品,存货,0.884,36片是家里的存货,0.549005,0.450995,0.0198924,1
发货,存货,0.882,36片是家里的存货,0.549005,0.450995,0.0198924,1
质量,质量,1.0,质量一样,0.908829,0.0911707,0.797399,2
正品,正品,1.0,是正品药,0.972779,0.0272211,0.939509,2
包装,正品,0.89,是正品药,0.972779,0.0272211,0.939509,2
正品,啤酒,0.878,前几天喝冰镇啤酒和吹空调吹的冷*了,0.333908,0.666091,0.257981,0
发货,收到,0.874,药收到了,0.12742,0.87258,0.716845,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,表格,0.861,还得填个表格,0.00985707,0.990143,0.978095,0
服务,吃药,0.851,等真正感冒咳嗽在吃药,0.0328598,0.96714,0.926978,0
正品,假药,0.744,预备的看不是假药,0.292462,0.707538,0.350085,0
发货,假药,0.873,预备的看不是假药,0.292462,0.707538,0.350085,0
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
发货,送货上门,0.899,送货上门,0.978926,0.0210735,0.95317,2
包装,盒,0.892,买了6盒莲花清瘟胶囊,0.703456,0.296544,0.341014,2
包装,盒,0.892,只发了5盒,0.616155,0.383845,0.14701,2
包装,盒,0.892,还有1盒海洋胃药,0.949642,0.0503582,0.888093,2
包装,盒,0.892,请问：就是发错一盒药的问题,0.161365,0.838635,0.641412,0
包装,盒,0.892,买了6盒莲花清瘟胶囊,0.703456,0.296544,0.341014,2
包装,盒,0.892,只发了5盒,0.616155,0.383845,0.14701,2
包装,盒,0.892,还有1盒海洋胃药,0.949642,0.0503582,0.888093,2
包装,盒,0.892,请问：就是发错一盒药的问题,0.161365,0.838635,0.641412,0
包装,盒,0.892,买了6盒莲花清瘟胶囊,0.703456,0.296544,0.341014,2
包装,盒,0.892,只发了5盒,0.616155,0.383845,0.147011,2
包装,盒,0.892,还有1盒海洋胃药,0.949642,0.0503582,0.888093,2
包装,盒,0.892,请问：就是发错一盒药的问题,0.161365,0.838635,0.641412,0
发货,发错,0.873,发错货,0.217573,0.782427,0.516505,0
发货,发错,0.873,请问：就是发错一盒药的问题,0.161365,0.838635,0.641412,0
正品,货,0.884,发错货,0.217573,0.782427,0.516505,0
发货,货,0.891,发错货,0.217573,0.782427,0.516505,0
服务,客服,0.878,与客服沟通多次,0.799486,0.200514,0.554413,2
物流,沟通,0.861,与客服沟通多次,0.799486,0.200514,0.554413,2
发货,发错,0.873,发错货,0.217573,0.782427,0.516505,0
发货,发错,0.873,请问：就是发错一盒药的问题,0.161365,0.838635,0.641412,0
价格,价,1.0,在我家这这个价下不来,0.371186,0.628814,0.175142,0
效果,效果,1.0,不知道效果怎么样,0.0418031,0.958197,0.907104,0
效果,常备,0.854,常备的一些药都是在阿里药房买的日期很新鲜是正品,0.998004,0.00199582,0.995565,2
正品,正品,1.0,常备的一些药都是在阿里药房买的日期很新鲜是正品,0.998004,0.00199582,0.995565,2
包装,正品,0.89,常备的一些药都是在阿里药房买的日期很新鲜是正品,0.998004,0.00199582,0.995565,2
效果,效果,1.0,效果比较好,0.982213,0.0177866,0.960474,2
价格,价钱,0.892,价钱可以,0.945049,0.0549509,0.877887,2
效果,天冷,0.856,毕竟快到天冷的时候,0.954984,0.0450158,0.899965,2
正品,优惠券,0.879,用了优惠券很实惠,0.999353,0.000646606,0.998563,2
质量,质量上乘,0.867,宝贝质量上乘,0.999636,0.000363651,0.999192,2
正品,包装,0.89,包装精美,0.999697,0.000302579,0.999328,2
包装,包装,1.0,包装精美,0.999697,0.000302579,0.999328,2
物流,物流,1.0,物流讯捷,0.939797,0.0602028,0.866216,2
品牌,体验,0.867,愉悦的购物体验,0.999583,0.000417289,0.999073,2
质量,质量,1.0,质量还不错,0.996363,0.00363655,0.991919,2
包装,外包装,1.0,打开外包装后,0.209955,0.790045,0.533433,0
包装,外表,0.871,外表上看不出有什么异常,0.692322,0.307678,0.316271,2
味道,味,1.0,但药盒子一股大粪味,0.0389873,0.961013,0.913362,0
物流,送,0.852,送回老家了,0.989952,0.0100476,0.977672,2
发货,送,0.871,送回老家了,0.989952,0.0100476,0.977672,2
物流,物流,1.0,物流非常快,0.998281,0.00171945,0.996179,2
物流,物流,1.0,物流速度也非常快,0.999483,0.000517322,0.99885,2
效果,效果,1.0,莲花清瘟胶囊非常有效果,0.988494,0.0115062,0.974431,2
物流,物流,1.0,物流非常快,0.998281,0.00171945,0.996179,2
物流,物流,1.0,物流速度也非常快,0.999483,0.000517322,0.99885,2
效果,速度,0.722,物流速度也非常快,0.999483,0.000517322,0.99885,2
质量,速度,0.888,物流速度也非常快,0.999483,0.000517322,0.99885,2
正品,包装,0.89,包装也可以,0.990944,0.00905612,0.979875,2
包装,包装,1.0,包装也可以,0.990944,0.00905612,0.979875,2
价格,性价比,0.724,性价比高,0.999885,0.000115398,0.999744,2
正品,常用药,0.866,囤点常用药,0.910664,0.0893357,0.801476,2
服务,客服,0.878,客服让人大开眼界,0.129506,0.870494,0.712209,0
价格,售,0.874,我只管卖不管售,0.0187802,0.98122,0.958266,0
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
正品,包装,0.89,包装压扁,0.134773,0.865227,0.700504,0
包装,包装,1.0,包装压扁,0.134773,0.865227,0.700504,0
价格,价格,1.0,价格不贵,0.969469,0.0305312,0.932153,2
发货,发货,1.0,发货快运输快,0.966504,0.033496,0.925565,2
正品,正品,1.0,扫码查询为正品,0.981067,0.018933,0.957927,2
包装,正品,0.89,扫码查询为正品,0.981067,0.018933,0.957927,2
发货,发烧,0.861,上次病毒性感冒发烧吃了效果很好,0.997362,0.00263836,0.994137,2
效果,效果,1.0,上次病毒性感冒发烧吃了效果很好,0.997362,0.00263836,0.994137,2
效果,保质期,0.867,保质期2年,0.921263,0.0787367,0.825029,2
包装,保质期,0.944,保质期2年,0.921263,0.0787367,0.825029,2
价格,价格比,0.95,价格比药店便宜好多,0.934173,0.0658269,0.853718,2
质量,价格比,0.707,价格比药店便宜好多,0.934173,0.0658269,0.853718,2
正品,常用药,0.866,购些常用药家中储备,0.905862,0.0941379,0.790805,2
物流,物流,1.0,中通物流速度快,0.990208,0.00979206,0.97824,2
质量,速度快,0.712,中通物流速度快,0.990208,0.00979206,0.97824,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
价格,生产日期,0.877,生产日期太旧了,0.000224576,0.999775,0.999501,0
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
价格,价格,1.0,就是价格有点贵哦,0.978072,0.0219281,0.951271,2
发货,到货,1.0,到货很快,0.984702,0.0152984,0.966003,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正品,1.0,扫码验了是正品,0.977957,0.0220432,0.951015,2
包装,正品,0.89,扫码验了是正品,0.977957,0.0220432,0.951015,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,管用,0.874,用后很管用,0.99956,0.000439954,0.999022,2
发货,发货,1.0,发货很及时,0.981332,0.0186675,0.958517,2
发货,囤货,0.888,囤货的,0.867872,0.132128,0.706382,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
物流,物流,1.0,物流还挺快,0.87435,0.12565,0.720777,2
发货,收到,0.874,感冒药收到了,0.163737,0.836263,0.636139,0
效果,效果,1.0,用了一次效果很好,0.999877,0.000123108,0.999726,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
发货,下单,1.0,第一天下单第二天就收到了,0.846536,0.153464,0.65897,2
发货,收到,0.874,第一天下单第二天就收到了,0.846536,0.153464,0.65897,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
物流,物流,1.0,物流也很快,0.998092,0.00190818,0.99576,2
发货,发烧,0.861,上次发烧医院配的这个,0.153342,0.846658,0.65924,0
物流,配,0.856,上次发烧医院配的这个,0.153342,0.846658,0.65924,0
效果,先备,0.857,先备着,0.923194,0.0768061,0.82932,2
价格,价钱,0.892,价钱便宜很多,0.900052,0.0999475,0.777894,2
物流,物流,1.0,物流特别快,0.996978,0.00302198,0.993285,2
效果,效果,1.0,效果都比较好,0.996683,0.00331687,0.992629,2
价格,价格,1.0,价格也还挺不错的,0.998354,0.00164599,0.996342,2
效果,力度,0.882,优惠力度也挺大,0.988177,0.0118227,0.973727,2
价格,价廉物美,0.874,用卷折后价廉物美,0.99936,0.00063972,0.998578,2
质量,价廉物美,0.871,用卷折后价廉物美,0.99936,0.00063972,0.998578,2
发货,收到,0.874,药收到了,0.12742,0.87258,0.716845,0
效果,管用,0.874,感冒了我吃连花清瘟胶囊特管用,0.877811,0.122189,0.728469,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
品牌,大品牌,0.914,大品牌值得信赖,0.99987,0.000130219,0.999711,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
价格,价格,1.0,价格合适,0.999686,0.00031448,0.999301,2
物流,物流,1.0,物流也超快呀,0.998653,0.00134676,0.997007,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
质量,回购,0.856,已经回购很多次了,0.993705,0.00629508,0.986011,2
正品,正品,1.0,扫过码应该是正品,0.922316,0.0776836,0.82737,2
包装,正品,0.89,扫过码应该是正品,0.922316,0.0776835,0.82737,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
价格,价格比,0.95,价格比平时都便宜,0.975005,0.0249953,0.944455,2
质量,价格比,0.707,价格比平时都便宜,0.975005,0.0249953,0.944455,2
正品,正好,0.852,前几天正好给孩子吃了,0.985774,0.0142259,0.968387,2
效果,时用,0.858,活动时用红包买的实惠,0.994069,0.00593082,0.98682,2
发货,囤货,0.888,买来囤货了,0.915774,0.0842265,0.81283,2
价格,评价,0.858,评价晚了,0.212257,0.787743,0.528319,0
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
价格,价格便宜,0.877,而且价格便宜,0.990879,0.00912068,0.979732,2
正品,正品,1.0,验证过是正品,0.982578,0.0174222,0.961284,2
包装,正品,0.89,验证过是正品,0.982578,0.0174222,0.961284,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,囤货,0.888,经常囤货,0.949421,0.0505791,0.887602,2
味道,味道,1.0,味道好极了,0.999739,0.000260982,0.99942,2
正品,商品,0.885,商品这么快就到了,0.40074,0.59926,0.109466,0
价格,商品,0.884,商品这么快就到了,0.40074,0.59926,0.109467,0
包装,商品,0.884,商品这么快就到了,0.40074,0.59926,0.109466,0
品牌,体验,0.867,很好的一次购物体验,0.999917,8.33784e-05,0.999815,2
发货,发货,1.0,发货快包装完好,0.925218,0.0747821,0.833817,2
正品,包装,0.89,发货快包装完好,0.925218,0.0747821,0.833818,2
包装,包装,1.0,发货快包装完好,0.925218,0.074782,0.833818,2
效果,保质期,0.867,保质期新,0.967247,0.0327525,0.927217,2
包装,保质期,0.944,保质期新,0.967247,0.0327525,0.927217,2
价格,价格合理,0.871,价格合理,0.99979,0.000210452,0.999532,2
服务,日常,0.869,日常用药,0.886904,0.113096,0.748675,2
效果,换季,0.859,换季常备药,0.976647,0.023353,0.948105,2
发货,收到,0.874,药收到比实体店实惠,0.957947,0.0420528,0.906549,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
服务,服务,1.0,服务老客户非常周到,0.996344,0.00365631,0.991875,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
正品,正品,1.0,而且是正品保障,0.999168,0.000832468,0.99815,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,而且是正品保障,0.999168,0.000832468,0.99815,2
发货,发货,1.0,发货也比较快,0.892966,0.107034,0.762146,2
服务,吃药,0.851,没耽误吃药价格也比药店的划算,0.718381,0.281619,0.37418,2
价格,价格,1.0,没耽误吃药价格也比药店的划算,0.718381,0.281619,0.37418,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
正品,正品,1.0,而且是正品保障,0.999168,0.000832468,0.99815,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,而且是正品保障,0.999168,0.000832468,0.99815,2
质量,额度,0.872,反正也要凑够额度才能打折,0.205539,0.794461,0.543246,0
正品,药品,0.879,出门在外难免会需要一些小药品,0.951331,0.0486689,0.891847,2
包装,药品,0.878,出门在外难免会需要一些小药品,0.951331,0.0486689,0.891847,2
包装,包邮,0.877,买其他为了包邮,0.895393,0.104607,0.76754,2
发货,包邮,0.886,买其他为了包邮,0.895393,0.104607,0.76754,2
发货,囤货,0.888,囤货的,0.867872,0.132128,0.706382,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
发货,接连,0.848,接连买了几盒,0.966713,0.033287,0.926029,2
效果,几盒,0.857,接连买了几盒,0.966713,0.033287,0.926029,2
价格,价格,1.0,活动买的价格合适,0.997027,0.00297283,0.993394,2
包装,包邮,0.877,包邮便宜,0.961182,0.0388179,0.913738,2
发货,包邮,0.886,包邮便宜,0.961182,0.038818,0.913738,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,价格,1.0,价格也很实惠,0.999575,0.000424962,0.999056,2
发货,发货,1.0,发货很快包装严实质量不错,0.994156,0.00584434,0.987013,2
正品,包装,0.89,发货很快包装严实质量不错,0.994156,0.00584434,0.987013,2
