字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339355,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
正品,商品,0.885,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
价格,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339355,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
包装,商品,0.884,商品很好,0.996607,0.00339354,0.992459,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
发货,到货,1.0,双十二第一批到货的,0.964528,0.0354723,0.921173,2
味道,味道,1.0,就是小时候的那个味道,0.992903,0.00709671,0.98423,2
味道,药味,0.885,太极的药味足了点,0.206425,0.793575,0.541278,0
发货,发现,0.866,最近发现京东也跟阿里有点像,0.336986,0.663014,0.251143,0
发货,发现,0.866,但是对比发现,0.251283,0.748717,0.441593,0
发货,发现,0.866,最近发现京东也跟阿里有点像,0.336986,0.663014,0.251143,0
发货,发现,0.866,但是对比发现,0.251283,0.748717,0.441593,0
物流,物流,1.0,物流很快就收到了,0.975746,0.0242537,0.946103,2
发货,收到,0.874,物流很快就收到了,0.975746,0.0242537,0.946103,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
价格,性价比,0.724,性价比非常高,0.999925,7.48652e-05,0.999834,2
品牌,大品牌,0.925,大品牌值得信赖,0.99987,0.000130219,0.999711,2
效果,效果,1.0,效果很不好,0.00112454,0.998875,0.997501,0
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
包装,做工,0.879,做工精细,0.999855,0.000144666,0.999679,2
发货,发货,1.0,满意发货速度很快,0.997895,0.00210505,0.995322,2
效果,速度,0.722,满意发货速度很快,0.997895,0.00210505,0.995322,2
质量,速度,0.888,满意发货速度很快,0.997895,0.00210505,0.995322,2
正品,包装,0.89,东西包装的很好,0.993326,0.00667353,0.98517,2
包装,包装,1.0,东西包装的很好,0.993326,0.00667353,0.98517,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
质量,回购,0.856,还会回购,0.999479,0.000520869,0.998842,2
正品,货,0.884,货收到,0.595106,0.404894,0.100236,2
发货,货,0.891,货收到,0.595106,0.404894,0.100236,2
发货,收到,0.874,货收到,0.595106,0.404894,0.100236,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,这次发货有点慢,0.0393256,0.960674,0.91261,0
包装,外包装,1.0,外包装纸盒也坏了,0.00125706,0.998743,0.997207,0
包装,纸盒,1.0,外包装纸盒也坏了,0.00125706,0.998743,0.997207,0
味道,很甜,0.891,很甜,0.830587,0.169413,0.623526,2
服务,平台,0.887,大平台有保障,0.998196,0.00180358,0.995992,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,正品,1.0,宝贝是正品,0.999123,0.000877204,0.998051,2
包装,正品,0.89,宝贝是正品,0.999123,0.000877204,0.998051,2
发货,卖家,0.729,能自己解决的问题都不找卖家咨询,0.0705912,0.929409,0.843131,0
服务,咨询,0.88,能自己解决的问题都不找卖家咨询,0.0705912,0.929409,0.843131,0
质量,尺寸,0.886,尺寸大小色差自己研究页面搞定,0.48094,0.51906,0.6188,1
正品,色差,0.873,尺寸大小色差自己研究页面搞定,0.48094,0.51906,0.6188,1
发货,发现,0.866,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
正品,退货,0.885,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
发货,退货,0.892,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
物流,沟通,0.861,主要是觉得沟通太麻烦,0.0712982,0.928702,0.84156,0
质量,质量,1.0,除非东西有质量问题,0.00239477,0.997605,0.994678,0
发货,发错,0.873,或是发错货,0.327154,0.672846,0.272992,0
正品,货,0.884,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
正品,货,0.884,或是发错货,0.327153,0.672847,0.272992,0
发货,货,0.891,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
发货,货,0.891,或是发错货,0.327154,0.672846,0.272992,0
包装,纸条,0.885,从不理会店家的好评返现小纸条,0.0213586,0.978641,0.952536,0
价格,评价,0.858,基本不写评价,0.278548,0.721452,0.381004,0
价格,评价,0.858,成了评价困难户,0.0217509,0.978249,0.951665,0
包装,成,0.857,成了评价困难户,0.0217509,0.978249,0.951665,0
价格,评价,0.858,基本不写评价,0.278548,0.721452,0.381004,0
价格,评价,0.858,成了评价困难户,0.0217509,0.978249,0.951665,0
效果,困难户,0.853,成了评价困难户,0.0217509,0.978249,0.951665,0
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
发货,收到,0.874,买的宝贝今天收到了,0.971041,0.028959,0.935647,2
发货,发货,1.0,店家发货很快,0.936966,0.0630337,0.859925,2
发货,发货,1.0,店家发货很快,0.936966,0.0630337,0.859925,2
物流,物流,1.0,物流很给力,0.997954,0.00204591,0.995453,2
物流,物流,1.0,物流很给力,0.997954,0.00204591,0.995453,2
正品,正品,1.0,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
正品,正品,1.0,宝贝是正品请放心,0.999079,0.000920763,0.997954,2
包装,正品,0.89,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
包装,正品,0.89,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
包装,包,0.892,店家快递包的很结实,0.992495,0.00750498,0.983322,2
包装,包,0.892,店家快递包的很结实,0.992495,0.00750498,0.983322,2
质量,服务态度,0.877,服务态度也特别好,0.999278,0.000722509,0.998394,2
质量,服务态度,0.877,服务态度也特别好,0.999278,0.000722509,0.998394,2
服务,服务态度,0.881,服务态度也特别好,0.999278,0.000722509,0.998394,2
服务,服务态度,0.881,服务态度也特别好,0.999278,0.000722509,0.998394,2
发货,发货,1.0,店家发货很快,0.936966,0.0630337,0.859925,2
发货,发货,1.0,店家发货很快,0.936966,0.0630337,0.859925,2
物流,物流,1.0,物流很给力,0.997954,0.00204591,0.995453,2
物流,物流,1.0,物流很给力,0.997954,0.00204591,0.995453,2
正品,正品,1.0,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
正品,正品,1.0,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
包装,正品,0.89,宝贝是正品请放心,0.999079,0.000920763,0.997954,2
包装,正品,0.89,宝贝是正品请放心,0.999079,0.000920764,0.997954,2
包装,包,0.892,店家快递包的很结实,0.992495,0.00750498,0.983322,2
包装,包,0.892,店家快递包的很结实,0.992495,0.00750498,0.983322,2
质量,服务态度,0.877,服务态度也特别好,0.999278,0.000722509,0.998394,2
质量,服务态度,0.877,服务态度也特别好,0.999278,0.00072251,0.998394,2
服务,服务态度,0.881,服务态度也特别好,0.999278,0.000722509,0.998394,2
服务,服务态度,0.881,服务态度也特别好,0.999278,0.000722509,0.998394,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
价格,价格比,0.95,而且价格比平时提高许多,0.92888,0.0711198,0.841956,2
质量,价格比,0.707,而且价格比平时提高许多,0.92888,0.0711197,0.841956,2
发货,提高,0.856,而且价格比平时提高许多,0.92888,0.0711197,0.841956,2
价格,价格,1.0,而且价格比平时提高许多,0.92888,0.0711197,0.841956,2
价格,价格,1.0,网购价格更合理,0.904783,0.095217,0.788407,2
品牌,大牌,0.878,大牌值得信赖,0.999912,8.77104e-05,0.999805,2
价格,售后,0.873,就是售后非常慢,0.0202366,0.979763,0.95503,0
物流,售后,0.887,就是售后非常慢,0.0202366,0.979763,0.95503,0
服务,售后,0.89,就是售后非常慢,0.0202366,0.979763,0.95503,0
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
发货,发,0.871,可是我们这里快递一开门就发信息说到了,0.15762,0.84238,0.649733,0
服务,服务,1.0,为快递服务点赞,0.999404,0.000595924,0.998676,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,货,0.884,货正宗,0.998325,0.00167457,0.996279,2
发货,货,0.891,货正宗,0.998325,0.00167457,0.996279,2
正品,正宗,0.871,货正宗,0.998325,0.00167457,0.996279,2
质量,已好,0.851,感冒已好,0.924859,0.0751408,0.833021,2
发货,发货,1.0,原来是山东发货,0.471334,0.528666,0.426673,1
发货,收到,0.874,收到：板蓝根颗粒感冒药很不错,0.978407,0.0215932,0.952015,2
发货,收不到,0.712,当天收不到,0.277695,0.722305,0.3829,0
物流,物流,1.0,物流有点慢,0.0362957,0.963704,0.919343,0
发货,囤货,0.888,反正买着囤货吧,0.290096,0.709904,0.355341,0
正品,产品,0.884,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
品牌,产品,1.0,这个产品和它价位相比来说,0.622689,0.377311,0.161531,2
价格,价位,1.0,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
质量,价位,0.883,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
质量,质量,1.0,质量有保证,0.999554,0.00044579,0.999009,2
价格,价格,1.0,价格也划算,0.999797,0.000202892,0.999549,2
价格,涨价,0.89,在疫情期间不涨价,0.150914,0.849086,0.664635,0
服务,平台,0.887,很喜欢这个平台,0.999955,4.49127e-05,0.9999,2
发货,发货,1.0,发货及时,0.689039,0.310961,0.308976,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
价格,价格,1.0,从没想过这么实惠的价格,0.997314,0.00268585,0.994031,2
价格,性价比,0.724,性价比非常高,0.999925,7.48652e-05,0.999834,2
质量,质量,1.0,质量非常好,0.999898,0.000101773,0.999774,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969937,0
发货,发货,1.0,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
正品,包装,0.89,包装非常仔细,0.996724,0.00327642,0.992719,2
包装,包装,1.0,包装非常仔细,0.996724,0.00327642,0.992719,2
物流,物流公司,0.85,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
质量,服务态度,0.877,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
服务,服务态度,0.881,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
物流,运送,0.873,运送速度很快,0.989535,0.0104648,0.976745,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
服务,客服,0.878,客服医师比较负责的,0.766436,0.233564,0.480969,2
服务,客服,0.878,客服医师比较负责的,0.766436,0.233564,0.480969,2
效果,常备,0.854,购买了好多常备药品,0.923509,0.0764914,0.830019,2
效果,常备,0.854,购买了好多常备药品,0.923509,0.0764914,0.830019,2
正品,药品,0.879,购买了好多常备药品,0.923509,0.0764914,0.830019,2
正品,药品,0.879,购买了好多常备药品,0.923509,0.0764914,0.830019,2
包装,药品,0.878,购买了好多常备药品,0.923509,0.0764914,0.830019,2
包装,药品,0.878,购买了好多常备药品,0.923509,0.0764914,0.830019,2
服务,日常,0.869,日常的备用,0.913932,0.0860684,0.808737,2
服务,日常,0.869,日常的备用,0.913932,0.0860684,0.808737,2
味道,美味,0.895,我是人间小美味第二次购买,0.998731,0.00126922,0.99718,2
味道,美味,0.895,我是人间小美味,0.997935,0.00206517,0.995411,2
服务,客服,0.878,客服医师比较负责的,0.766436,0.233564,0.480969,2
服务,客服,0.878,客服医师比较负责的,0.766436,0.233564,0.480969,2
效果,常备,0.854,购买了好多常备药品,0.923509,0.0764914,0.830019,2
效果,常备,0.854,购买了好多常备药品,0.923509,0.0764914,0.830019,2
正品,药品,0.879,购买了好多常备药品,0.923509,0.0764914,0.830019,2
正品,药品,0.879,购买了好多常备药品,0.923509,0.0764914,0.830019,2
包装,药品,0.878,购买了好多常备药品,0.923509,0.0764914,0.830019,2
包装,药品,0.878,购买了好多常备药品,0.923509,0.0764914,0.830019,2
服务,日常,0.869,日常的备用,0.913932,0.0860684,0.808737,2
服务,日常,0.869,日常的备用,0.913932,0.0860684,0.808737,2
味道,美味,0.895,我是人间小美味第二次购买,0.998731,0.00126922,0.99718,2
味道,美味,0.895,我是人间小美味,0.997935,0.00206517,0.995411,2
质量,质量,1.0,质量非常好,0.999898,0.000101773,0.999774,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969938,0
发货,发货,1.0,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
正品,包装,0.89,包装非常仔细,0.996724,0.00327642,0.992719,2
包装,包装,1.0,包装非常仔细,0.996724,0.00327642,0.992719,2
物流,物流公司,0.85,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
质量,服务态度,0.877,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
服务,服务态度,0.881,物流公司服务态度很好,0.994908,0.00509178,0.988685,2
物流,运送,0.873,运送速度很快,0.989535,0.0104648,0.976745,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
正品,药品,0.879,冬天必备药品,0.989227,0.0107726,0.976061,2
包装,药品,0.878,冬天必备药品,0.989227,0.0107726,0.976061,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,量,0.889,量大,0.99828,0.00172038,0.996177,2
发货,收到,0.874,宝贝收到咯,0.921529,0.0784713,0.825619,2
质量,质量,1.0,质量真是没话说,0.973229,0.0267709,0.940509,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
发货,卖家,0.729,卖家发货很快,0.767173,0.232827,0.482607,2
发货,发货,1.0,卖家发货很快,0.767173,0.232827,0.482607,2
发货,发货,1.0,发货快性价比高,0.998603,0.0013967,0.996896,2
物流,物流,1.0,物流也非常给力,0.999837,0.000163445,0.999637,2
服务,客服,0.878,客服服务态度极好,0.987487,0.0125132,0.972193,2
服务,客服,0.878,没有太大的问题是不会去询问客服,0.0142885,0.985711,0.968248,0
服务,客服,0.878,客服也很负责,0.994767,0.00523331,0.98837,2
质量,服务态度,0.877,客服服务态度极好,0.987487,0.0125132,0.972193,2
服务,服务态度,0.881,客服服务态度极好,0.987487,0.0125132,0.972193,2
价格,亲切感,0.858,给人一种亲切感,0.999631,0.000369375,0.999179,2
正品,包装,0.89,还有包装精美,0.998635,0.00136545,0.996966,2
包装,包装,1.0,还有包装精美,0.998635,0.00136545,0.996966,2
味道,大气,0.871,高端大气上档次,0.999931,6.87827e-05,0.999847,2
物流,大气,0.859,高端大气上档次,0.999931,6.87827e-05,0.999847,2
质量,物超所值,0.871,真的是物超所值,0.999533,0.000467394,0.998961,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,发货,1.0,卖家发货很快,0.767173,0.232827,0.482607,2
发货,发货,1.0,发货快性价比高,0.998603,0.0013967,0.996896,2
价格,性价比,0.724,发货快性价比高,0.998603,0.0013967,0.996896,2
质量,询问,0.846,没有太大的问题是不会去询问客服,0.0142885,0.985711,0.968248,0
服务,客服,0.878,客服服务态度极好,0.987487,0.0125132,0.972193,2
服务,客服,0.878,没有太大的问题是不会去询问客服,0.0142885,0.985711,0.968248,0
服务,客服,0.878,客服也很负责,0.994767,0.00523331,0.98837,2
正品,产品,0.884,当然如果产品有问题,0.00673083,0.993269,0.985043,0
品牌,产品,1.0,当然如果产品有问题,0.00673083,0.993269,0.985043,0
发货,发表,0.859,我是不会发表这条言论的,0.00331634,0.996684,0.99263,0
效果,回头客,0.861,回头客多多,0.902177,0.0978234,0.782615,2
品牌,体验,0.867,很不错的购物体验,0.999834,0.000166278,0.999631,2
服务,客服,0.878,客服服务态度极好,0.987487,0.0125132,0.972193,2
服务,客服,0.878,没有太大的问题是不会去询问客服,0.0142885,0.985711,0.968248,0
服务,客服,0.878,客服也很负责,0.994767,0.00523331,0.98837,2
质量,回答,0.849,即时回答问题,0.918616,0.0813835,0.819148,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
效果,效果,1.0,效果快,0.99974,0.000259712,0.999423,2
价格,规格,0.879,规格的板蓝根,0.941257,0.0587433,0.869459,2
效果,有用,0.87,真的有用,0.996326,0.00367421,0.991835,2
物流,送,0.852,就是现在没送口罩了,0.665596,0.334404,0.256879,2
物流,送,0.852,原来送的口罩现在正好用上,0.887556,0.112444,0.750125,2
发货,送,0.871,就是现在没送口罩了,0.665596,0.334404,0.256879,2
发货,送,0.871,原来送的口罩现在正好用上,0.887556,0.112444,0.750125,2
正品,正好,0.852,原来送的口罩现在正好用上,0.887556,0.112444,0.750125,2
正品,正品,1.0,正品好药,0.998743,0.00125735,0.997206,2
包装,正品,0.89,正品好药,0.998743,0.00125735,0.997206,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
质量,实用,0.877,很实用,0.999838,0.000162024,0.99964,2
正品,正品,1.0,正品药,0.991438,0.00856229,0.980973,2
包装,正品,0.89,正品药,0.991438,0.00856229,0.980973,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
发货,送货上门,0.899,送货上门,0.978926,0.0210735,0.95317,2
发货,收到,0.874,货已收到,0.367432,0.632568,0.183485,0
发货,发货,1.0,发货挺快,0.93386,0.0661402,0.853022,2
正品,药品,0.879,家庭必备药品,0.994792,0.00520848,0.988426,2
包装,药品,0.878,家庭必备药品,0.994792,0.00520848,0.988426,2
品牌,大品牌,0.925,大品牌,0.999262,0.000738136,0.99836,2
